#CAEN board	CAEN Ch	layer	assembly	board channel	row	column modNr modX modY
2	50	17	018	3	1	2	0	0	0
2	51	17	018	4	1	3	0	0	0
2	52	17	018	5	0	3	0	0	0
2	53	17	018	6	0	2	0	0	0
2	54	17	018	7	0	1	0	0	0
2	55	17	018	8	0	0	0	0	0
2	40	18	019	1	1	0	0	0	0
2	41	18	019	2	1	1	0	0	0
2	42	18	019	3	1	2	0	0	0
2	43	18	019	4	1	3	0	0	0
2	44	18	019	5	0	3	0	0	0
2	45	18	019	6	0	2	0	0	0
2	46	18	019	7	0	1	0	0	0
2	47	18	019	8	0	0	0	0	0
2	32	19	020	1	1	0	0	0	0
2	33	19	020	2	1	1	0	0	0
2	34	19	020	3	1	2	0	0	0
2	35	19	020	4	1	3	0	0	0
2	36	19	020	5	0	3	0	0	0
2	37	19	020	6	0	2	0	0	0
2	38	19	020	7	0	1	0	0	0
2	39	19	020	8	0	0	0	0	0
2	24	20	021	1	1	0	0	0	0
2	25	20	021	2	1	1	0	0	0
2	26	20	021	3	1	2	0	0	0
2	27	20	021	4	1	3	0	0	0
2	28	20	021	5	0	3	0	0	0
2	29	20	021	6	0	2	0	0	0
2	30	20	021	7	0	1	0	0	0
2	31	20	021	8	0	0	0	0	0
2	16	21	022	1	1	0	0	0	0
2	17	21	022	2	1	1	0	0	0
2	18	21	022	3	1	2	0	0	0
2	19	21	022	4	1	3	0	0	0
2	20	21	022	5	0	3	0	0	0
2	21	21	022	6	0	2	0	0	0
2	22	21	022	7	0	1	0	0	0
2	23	21	022	8	0	0	0	0	0
2	8	22	023	1	1	0	0	0	0
2	9	22	023	2	1	1	0	0	0
2	10	22	023	3	1	2	0	0	0
2	11	22	023	4	1	3	0	0	0
2	12	22	023	5	0	3	0	0	0
2	13	22	023	6	0	2	0	0	0
2	14	22	023	7	0	1	0	0	0
2	15	22	023	8	0	0	0	0	0
2	0	23	024	1	1	0	0	0	0
2	1	23	024	2	1	1	0	0	0
2	2	23	024	3	1	2	0	0	0
2	3	23	024	4	1	3	0	0	0
2	4	23	024	5	0	3	0	0	0
2	5	23	024	6	0	2	0	0	0
2	6	23	024	7	0	1	0	0	0
2	7	23	024	8	0	0	0	0	0
3	56	24	025	1	1	0	0	0	0
3	57	24	025	2	1	1	0	0	0
3	58	24	025	3	1	2	0	0	0
3	59	24	025	4	1	3	0	0	0
3	60	24	025	5	0	3	0	0	0
3	61	24	025	6	0	2	0	0	0
3	62	24	025	7	0	1	0	0	0
3	63	24	025	8	0	0	0	0	0
3	48	25	026	1	1	0	0	0	0
3	49	25	026	2	1	1	0	0	0
3	50	25	026	3	1	2	0	0	0
3	51	25	026	4	1	3	0	0	0
3	52	25	026	5	0	3	0	0	0
3	53	25	026	6	0	2	0	0	0
3	54	25	026	7	0	1	0	0	0
3	55	25	026	8	0	0	0	0	0
3	40	26	027	1	1	0	0	0	0
3	41	26	027	2	1	1	0	0	0
3	42	26	027	3	1	2	0	0	0
3	43	26	027	4	1	3	0	0	0
3	44	26	027	5	0	3	0	0	0
3	45	26	027	6	0	2	0	0	0
3	46	26	027	7	0	1	0	0	0
3	47	26	027	8	0	0	0	0	0
3	32	27	028	1	1	0	0	0	0
3	33	27	028	2	1	1	0	0	0
3	34	27	028	3	1	2	0	0	0
3	35	27	028	4	1	3	0	0	0
3	36	27	028	5	0	3	0	0	0
3	37	27	028	6	0	2	0	0	0
3	38	27	028	7	0	1	0	0	0
3	39	27	028	8	0	0	0	0	0
3	24	28	029	1	1	0	0	0	0
3	25	28	029	2	1	1	0	0	0
3	26	28	029	3	1	2	0	0	0
3	27	28	029	4	1	3	0	0	0
3	28	28	029	5	0	3	0	0	0
3	29	28	029	6	0	2	0	0	0
3	30	28	029	7	0	1	0	0	0
3	31	28	029	8	0	0	0	0	0
3	16	29	069	1	1	0	0	0	0
3	17	29	069	2	1	1	0	0	0
3	18	29	069	3	1	2	0	0	0
3	19	29	069	4	1	3	0	0	0
3	20	29	069	5	0	3	0	0	0
3	21	29	069	6	0	2	0	0	0
3	22	29	069	7	0	1	0	0	0
3	23	29	069	8	0	0	0	0	0
3	8	30	031	1	1	0	0	0	0
3	9	30	031	2	1	1	0	0	0
3	10	30	031	3	1	2	0	0	0
3	11	30	031	4	1	3	0	0	0
3	12	30	031	5	0	3	0	0	0
3	13	30	031	6	0	2	0	0	0
3	14	30	031	7	0	1	0	0	0
3	15	30	031	8	0	0	0	0	0
3	0	31	032	1	1	0	0	0	0
3	1	31	032	2	1	1	0	0	0
3	2	31	032	3	1	2	0	0	0
3	3	31	032	4	1	3	0	0	0
3	4	31	032	5	0	3	0	0	0
3	5	31	032	6	0	2	0	0	0
3	6	31	032	7	0	1	0	0	0
3	7	31	032	8	0	0	0	0	0
4	56	0	033	1	1	0	1	20	20
4	57	0	033	2	1	1	1	20	20
4	58	0	033	3	1	2	1	20	20
4	59	0	033	4	1	3	1	20	20
4	60	0	033	5	0	3	1	20	20
4	61	0	033	6	0	2	1	20	20
4	62	0	033	7	0	1	1	20	20
4	63	0	033	8	0	0	1	20	20
4	48	1	034	1	1	0	1	20	20
4	49	1	034	2	1	1	1	20	20
4	50	1	034	3	1	2	1	20	20
4	51	1	034	4	1	3	1	20	20
4	52	1	034	5	0	3	1	20	20
4	53	1	034	6	0	2	1	20	20
4	54	1	034	7	0	1	1	20	20
4	55	1	034	8	0	0	1	20	20
4	40	2	035	1	1	0	1	20	20
4	41	2	035	2	1	1	1	20	20
4	42	2	035	3	1	2	1	20	20
4	43	2	035	4	1	3	1	20	20
4	44	2	035	5	0	3	1	20	20
4	45	2	035	6	0	2	1	20	20
4	46	2	035	7	0	1	1	20	20
4	47	2	035	8	0	0	1	20	20
4	32	3	036	1	1	0	1	20	20
4	33	3	036	2	1	1	1	20	20
4	34	3	036	3	1	2	1	20	20
4	35	3	036	4	1	3	1	20	20
4	36	3	036	5	0	3	1	20	20
4	37	3	036	6	0	2	1	20	20
4	38	3	036	7	0	1	1	20	20
4	39	3	036	8	0	0	1	20	20
4	24	4	037	1	1	0	1	20	20
4	25	4	037	2	1	1	1	20	20
4	26	4	037	3	1	2	1	20	20
4	27	4	037	4	1	3	1	20	20
4	28	4	037	5	0	3	1	20	20
4	29	4	037	6	0	2	1	20	20
4	30	4	037	7	0	1	1	20	20
4	31	4	037	8	0	0	1	20	20
4	16	5	038	1	1	0	1	20	20
4	17	5	038	2	1	1	1	20	20
4	18	5	038	3	1	2	1	20	20
4	19	5	038	4	1	3	1	20	20
4	20	5	038	5	0	3	1	20	20
4	21	5	038	6	0	2	1	20	20
4	22	5	038	7	0	1	1	20	20
4	23	5	038	8	0	0	1	20	20
4	8	6	039	1	1	0	1	20	20
4	9	6	039	2	1	1	1	20	20
4	10	6	039	3	1	2	1	20	20
4	11	6	039	4	1	3	1	20	20
4	12	6	039	5	0	3	1	20	20
4	13	6	039	6	0	2	1	20	20
4	14	6	039	7	0	1	1	20	20
4	15	6	039	8	0	0	1	20	20
4	0	7	040	1	1	0	1	20	20
4	1	7	040	2	1	1	1	20	20
4	2	7	040	3	1	2	1	20	20
4	3	7	040	4	1	3	1	20	20
4	4	7	040	5	0	3	1	20	20
4	5	7	040	6	0	2	1	20	20
4	6	7	040	7	0	1	1	20	20
4	7	7	040	8	0	0	1	20	20
5	56	8	041	1	1	0	1	20	20
5	57	8	041	2	1	1	1	20	20
5	58	8	041	3	1	2	1	20	20
5	59	8	041	4	1	3	1	20	20
5	60	8	041	5	0	3	1	20	20
5	61	8	041	6	0	2	1	20	20
5	62	8	041	7	0	1	1	20	20
5	63	8	041	8	0	0	1	20	20
5	48	9	042	1	1	0	1	20	20
5	49	9	042	2	1	1	1	20	20
5	50	9	042	3	1	2	1	20	20
5	51	9	042	4	1	3	1	20	20
5	52	9	042	5	0	3	1	20	20
5	53	9	042	6	0	2	1	20	20
5	54	9	042	7	0	1	1	20	20
5	55	9	042	8	0	0	1	20	20
5	40	10	043	1	1	0	1	20	20
5	41	10	043	2	1	1	1	20	20
5	42	10	043	3	1	2	1	20	20
5	43	10	043	4	1	3	1	20	20
5	44	10	043	5	0	3	1	20	20
5	45	10	043	6	0	2	1	20	20
5	46	10	043	7	0	1	1	20	20
5	47	10	043	8	0	0	1	20	20
5	32	11	044	1	1	0	1	20	20
5	33	11	044	2	1	1	1	20	20
5	34	11	044	3	1	2	1	20	20
5	35	11	044	4	1	3	1	20	20
5	36	11	044	5	0	3	1	20	20
5	37	11	044	6	0	2	1	20	20
5	38	11	044	7	0	1	1	20	20
5	39	11	044	8	0	0	1	20	20
5	24	12	045	1	1	0	1	20	20
5	25	12	045	2	1	1	1	20	20
5	26	12	045	3	1	2	1	20	20
5	27	12	045	4	1	3	1	20	20
5	28	12	045	5	0	3	1	20	20
5	29	12	045	6	0	2	1	20	20
5	30	12	045	7	0	1	1	20	20
5	31	12	045	8	0	0	1	20	20
5	16	13	046	1	1	0	1	20	20
5	17	13	046	2	1	1	1	20	20
5	18	13	046	3	1	2	1	20	20
5	19	13	046	4	1	3	1	20	20
5	20	13	046	5	0	3	1	20	20
5	21	13	046	6	0	2	1	20	20
5	22	13	046	7	0	1	1	20	20
5	23	13	046	8	0	0	1	20	20
5	8	14	047	1	1	0	1	20	20
5	9	14	047	2	1	1	1	20	20
5	10	14	047	3	1	2	1	20	20
5	11	14	047	4	1	3	1	20	20
5	12	14	047	5	0	3	1	20	20
5	13	14	047	6	0	2	1	20	20
5	14	14	047	7	0	1	1	20	20
5	15	14	047	8	0	0	1	20	20
5	0	15	048	1	1	0	1	20	20
5	1	15	048	2	1	1	1	20	20
5	2	15	048	3	1	2	1	20	20
5	3	15	048	4	1	3	1	20	20
5	4	15	048	5	0	3	1	20	20
5	5	15	048	6	0	2	1	20	20
5	6	15	048	7	0	1	1	20	20
5	7	15	048	8	0	0	1	20	20
6	56	16	049	1	1	0	1	20	20
6	57	16	049	2	1	1	1	20	20
6	58	16	049	3	1	2	1	20	20
6	59	16	049	4	1	3	1	20	20
6	60	16	049	5	0	3	1	20	20
6	61	16	049	6	0	2	1	20	20
6	62	16	049	7	0	1	1	20	20
6	63	16	049	8	0	0	1	20	20
6	48	17	050	1	1	0	1	20	20
6	49	17	050	2	1	1	1	20	20
6	50	17	050	3	1	2	1	20	20
6	51	17	050	4	1	3	1	20	20
6	52	17	050	5	0	3	1	20	20
6	53	17	050	6	0	2	1	20	20
6	54	17	050	7	0	1	1	20	20
6	55	17	050	8	0	0	1	20	20
6	40	18	051	1	1	0	1	20	20
6	41	18	051	2	1	1	1	20	20
6	42	18	051	3	1	2	1	20	20
6	43	18	051	4	1	3	1	20	20
6	44	18	051	5	0	3	1	20	20
6	45	18	051	6	0	2	1	20	20
6	46	18	051	7	0	1	1	20	20
6	47	18	051	8	0	0	1	20	20
6	32	19	052	1	1	0	1	20	20
6	33	19	052	2	1	1	1	20	20
6	34	19	052	3	1	2	1	20	20
6	35	19	052	4	1	3	1	20	20
6	36	19	052	5	0	3	1	20	20
6	37	19	052	6	0	2	1	20	20
6	38	19	052	7	0	1	1	20	20
6	39	19	052	8	0	0	1	20	20
6	24	20	053	1	1	0	1	20	20
6	25	20	053	2	1	1	1	20	20
6	26	20	053	3	1	2	1	20	20
6	27	20	053	4	1	3	1	20	20
6	28	20	053	5	0	3	1	20	20
6	29	20	053	6	0	2	1	20	20
6	30	20	053	7	0	1	1	20	20
6	31	20	053	8	0	0	1	20	20
6	16	21	054	1	1	0	1	20	20
6	17	21	054	2	1	1	1	20	20
6	18	21	054	3	1	2	1	20	20
6	19	21	054	4	1	3	1	20	20
6	20	21	054	5	0	3	1	20	20
6	21	21	054	6	0	2	1	20	20
6	22	21	054	7	0	1	1	20	20
6	23	21	054	8	0	0	1	20	20
6	8	22	055	1	1	0	1	20	20
6	9	22	055	2	1	1	1	20	20
6	10	22	055	3	1	2	1	20	20
6	11	22	055	4	1	3	1	20	20
6	12	22	055	5	0	3	1	20	20
6	13	22	055	6	0	2	1	20	20
6	14	22	055	7	0	1	1	20	20
6	15	22	055	8	0	0	1	20	20
6	0	23	056	1	1	0	1	20	20
6	1	23	056	2	1	1	1	20	20
6	2	23	056	3	1	2	1	20	20
6	3	23	056	4	1	3	1	20	20
6	4	23	056	5	0	3	1	20	20
6	5	23	056	6	0	2	1	20	20
6	6	23	056	7	0	1	1	20	20
6	7	23	056	8	0	0	1	20	20
7	56	24	057	1	1	0	1	20	20
7	57	24	057	2	1	1	1	20	20
7	58	24	057	3	1	2	1	20	20
7	59	24	057	4	1	3	1	20	20
7	60	24	057	5	0	3	1	20	20
7	61	24	057	6	0	2	1	20	20
7	62	24	057	7	0	1	1	20	20
7	63	24	057	8	0	0	1	20	20
7	48	25	058	1	1	0	1	20	20
7	49	25	058	2	1	1	1	20	20
7	50	25	058	3	1	2	1	20	20
7	51	25	058	4	1	3	1	20	20
7	52	25	058	5	0	3	1	20	20
7	53	25	058	6	0	2	1	20	20
7	54	25	058	7	0	1	1	20	20
7	55	25	058	8	0	0	1	20	20
7	40	26	059	1	1	0	1	20	20
7	41	26	059	2	1	1	1	20	20
7	42	26	059	3	1	2	1	20	20
7	43	26	059	4	1	3	1	20	20
7	44	26	059	5	0	3	1	20	20
7	45	26	059	6	0	2	1	20	20
7	46	26	059	7	0	1	1	20	20
7	47	26	059	8	0	0	1	20	20
7	32	27	060	1	1	0	1	20	20
7	33	27	060	2	1	1	1	20	20
7	34	27	060	3	1	2	1	20	20
7	35	27	060	4	1	3	1	20	20
7	36	27	060	5	0	3	1	20	20
7	37	27	060	6	0	2	1	20	20
7	38	27	060	7	0	1	1	20	20
7	39	27	060	8	0	0	1	20	20
7	24	28	061	1	1	0	1	20	20
7	25	28	061	2	1	1	1	20	20
7	26	28	061	3	1	2	1	20	20
7	27	28	061	4	1	3	1	20	20
7	28	28	061	5	0	3	1	20	20
7	29	28	061	6	0	2	1	20	20
7	30	28	061	7	0	1	1	20	20
7	31	28	061	8	0	0	1	20	20
7	16	29	062	1	1	0	1	20	20
7	17	29	062	2	1	1	1	20	20
7	18	29	062	3	1	2	1	20	20
7	19	29	062	4	1	3	1	20	20
7	20	29	062	5	0	3	1	20	20
7	21	29	062	6	0	2	1	20	20
7	22	29	062	7	0	1	1	20	20
7	23	29	062	8	0	0	1	20	20
7	8	30	063	1	1	0	1	20	20
7	9	30	063	2	1	1	1	20	20
7	10	30	063	3	1	2	1	20	20
7	11	30	063	4	1	3	1	20	20
7	12	30	063	5	0	3	1	20	20
7	13	30	063	6	0	2	1	20	20
7	14	30	063	7	0	1	1	20	20
7	15	30	063	8	0	0	1	20	20
7	0	31	064	1	1	0	1	20	20
7	1	31	064	2	1	1	1	20	20
7	2	31	064	3	1	2	1	20	20
7	3	31	064	4	1	3	1	20	20
7	4	31	064	5	0	3	1	20	20
7	5	31	064	6	0	2	1	20	20
7	6	31	064	7	0	1	1	20	20
7	7	31	064	8	0	0	1	20	20
