#HGCROC board	HGCROC Ch	layer	assembly	board channel	row	column modNr modX modY
3	0	16	E001	1	1	0	0	0	0
3	1	16	E001	2	1	1	0	0	0
3	2	16	E001	3	1	2	0	0	0
3	3	16	E001	4	1	3	0	0	0
3	4	16	E001	5	0	3	0	0	0
3	5	16	E001	6	0	2	0	0	0
3	6	16	E001	7	0	1	0	0	0
3	7	16	E001	8	0	0	0	0	0
3	9	17	E002	1	1	0	0	0	0
3	11	17	E002	2	1	1	0	0	0
3	10	17	E002	3	1	2	0	0	0
3	13	17	E002	4	1	3	0	0	0
3	12	17	E002	5	0	3	0	0	0
3	15	17	E002	6	0	2	0	0	0
3	14	17	E002	7	0	1	0	0	0
3	16	17	E002	8	0	0	0	0	0
3	19	18	E003	1	1	0	0	0	0
3	18	18	E003	2	1	1	0	0	0
3	21	18	E003	3	1	2	0	0	0
3	20	18	E003	4	1	3	0	0	0
3	23	18	E003	5	0	3	0	0	0
3	22	18	E003	6	0	2	0	0	0
3	25	18	E003	7	0	1	0	0	0
3	24	18	E003	8	0	0	0	0	0
3	27	19	E004	1	1	0	0	0	0
3	28	19	E004	2	1	1	0	0	0
3	29	19	E004	3	1	2	0	0	0
3	30	19	E004	4	1	3	0	0	0
3	31	19	E004	5	0	3	0	0	0
3	32	19	E004	6	0	2	0	0	0
3	33	19	E004	7	0	1	0	0	0
3	34	19	E004	8	0	0	0	0	0
3	42	20	E005	1	1	0	0	0	0
3	43	20	E005	2	1	1	0	0	0
3	40	20	E005	3	1	2	0	0	0
3	41	20	E005	4	1	3	0	0	0
3	38	20	E005	5	0	3	0	0	0
3	39	20	E005	6	0	2	0	0	0
3	36	20	E005	7	0	1	0	0	0
3	37	20	E005	8	0	0	0	0	0
3	52	21	E009	1	1	0	0	0	0
3	51	21	E009	2	1	1	0	0	0
3	50	21	E009	3	1	2	0	0	0
3	49	21	E009	4	1	3	0	0	0
3	48	21	E009	5	0	3	0	0	0
3	47	21	E009	6	0	2	0	0	0
3	46	21	E009	7	0	1	0	0	0
3	45	21	E009	8	0	0	0	0	0
3	61	22	E007	1	1	0	0	0	0
3	60	22	E007	2	1	1	0	0	0
3	59	22	E007	3	1	2	0	0	0
3	58	22	E007	4	1	3	0	0	0
3	57	22	E007	5	0	3	0	0	0
3	56	22	E007	6	0	2	0	0	0
3	55	22	E007	7	0	1	0	0	0
3	54	22	E007	8	0	0	0	0	0
3	69	23	E008	1	1	0	0	0	0
3	70	23	E008	2	1	1	0	0	0
3	67	23	E008	3	1	2	0	0	0
3	68	23	E008	4	1	3	0	0	0
3	65	23	E008	5	0	3	0	0	0
3	66	23	E008	6	0	2	0	0	0
3	63	23	E008	7	0	1	0	0	0
3	64	23	E008	8	0	0	0	0	0
2	0	40	F001	1	1	0	0	0	0
2	1	40	F001	2	1	1	0	0	0
2	2	40	F001	3	1	2	0	0	0
2	3	40	F001	4	1	3	0	0	0
2	4	40	F001	5	0	3	0	0	0
2	5	40	F001	6	0	2	0	0	0
2	6	40	F001	7	0	1	0	0	0
2	7	40	F001	8	0	0	0	0	0
2	9	41	F002	1	1	0	0	0	0
2	11	41	F002	2	1	1	0	0	0
2	10	41	F002	3	1	2	0	0	0
2	13	41	F002	4	1	3	0	0	0
2	12	41	F002	5	0	3	0	0	0
2	15	41	F002	6	0	2	0	0	0
2	14	41	F002	7	0	1	0	0	0
2	16	41	F002	8	0	0	0	0	0
2	19	42	F003	1	1	0	0	0	0
2	18	42	F003	2	1	1	0	0	0
2	21	42	F003	3	1	2	0	0	0
2	20	42	F003	4	1	3	0	0	0
2	23	42	F003	5	0	3	0	0	0
2	22	42	F003	6	0	2	0	0	0
2	25	42	F003	7	0	1	0	0	0
2	24	42	F003	8	0	0	0	0	0
2	27	43	F004	1	1	0	0	0	0
2	28	43	F004	2	1	1	0	0	0
2	29	43	F004	3	1	2	0	0	0
2	30	43	F004	4	1	3	0	0	0
2	31	43	F004	5	0	3	0	0	0
2	32	43	F004	6	0	2	0	0	0
2	33	43	F004	7	0	1	0	0	0
2	34	43	F004	8	0	0	0	0	0
2	42	44	F006	1	1	0	0	0	0
2	43	44	F006	2	1	1	0	0	0
2	40	44	F006	3	1	2	0	0	0
2	41	44	F006	4	1	3	0	0	0
2	38	44	F006	5	0	3	0	0	0
2	39	44	F006	6	0	2	0	0	0
2	36	44	F006	7	0	1	0	0	0
2	37	44	F006	8	0	0	0	0	0
2	52	45	F007	1	1	0	0	0	0
2	51	45	F007	2	1	1	0	0	0
2	50	45	F007	3	1	2	0	0	0
2	49	45	F007	4	1	3	0	0	0
2	48	45	F007	5	0	3	0	0	0
2	47	45	F007	6	0	2	0	0	0
2	46	45	F007	7	0	1	0	0	0
2	45	45	F007	8	0	0	0	0	0
2	61	46	F008	1	1	0	0	0	0
2	60	46	F008	2	1	1	0	0	0
2	59	46	F008	3	1	2	0	0	0
2	58	46	F008	4	1	3	0	0	0
2	57	46	F008	5	0	3	0	0	0
2	56	46	F008	6	0	2	0	0	0
2	55	46	F008	7	0	1	0	0	0
2	54	46	F008	8	0	0	0	0	0
2	69	47	F009	1	1	0	0	0	0
2	70	47	F009	2	1	1	0	0	0
2	67	47	F009	3	1	2	0	0	0
2	68	47	F009	4	1	3	0	0	0
2	65	47	F009	5	0	3	0	0	0
2	66	47	F009	6	0	2	0	0	0
2	63	47	F009	7	0	1	0	0	0
2	64	47	F009	8	0	0	0	0	0
1	0	0	Z001	1	1	0	0	0	0
1	1	0	Z001	2	1	1	0	0	0
