sumOpt	1
#HGCROC board	HGCROC Ch	layer	assembly	board channel	row	column modNr modX modY
1	45	5	F041	2	1	1	0	0	-5	10
1	4	5	F041	3	1	2	0	0	-5	10
1	66	5	F041	4	1	3	0	0	-5	10
1	0	5	F041	5	0	3	0	0	-5	10
1	49	5	F041	6	0	2	0	0	-5	10
1	36	5	F041	7	0	1	0	0	-5	10
1	51	5	F041	8	0	0	0	0	-5	10
1	3	6	H070	1	1	0	0	0	-5	5
1	7	6	H070	2	1	1	0	0	-5	5
1	41	6	H070	3	1	2	0	0	-5	5
1	54	6	H070	4	1	3	0	0	-5	5
1	68	6	H070	5	0	3	0	0	-5	5
1	43	6	H070	6	0	2	0	0	-5	5
1	37	6	H070	7	0	1	0	0	-5	5
1	24	6	H070	8	0	0	0	0	-5	5
1	48	7	H065	1	1	0	0	0	-5	5
1	6	7	H065	2	1	1	0	0	-5	5
1	21	7	H065	3	1	2	0	0	-5	5
1	40	7	H065	4	1	3	0	0	-5	5
1	38	7	H065	5	0	3	0	0	-5	5
1	2	7	H065	6	0	2	0	0	-5	5
1	52	7	H065	7	0	1	0	0	-5	5
1	67	7	H065	8	0	0	0	0	-5	5
0	56	0	H001	1	1	0	1	0	5	5
0	11	0	H001	2	1	1	1	0	5	5
0	16	0	H001	3	1	2	1	0	5	5
0	18	0	H001	4	1	3	1	0	5	5
0	22	0	H001	5	0	3	1	0	5	5
0	13	0	H001	6	0	2	1	0	5	5
0	5	0	H001	7	0	1	1	0	5	5
0	32	0	H001	8	0	0	1	0	5	5
0	63	1	H006	1	1	0	1	0	5	5
0	27	1	H006	2	1	1	1	0	5	5
0	23	1	H006	3	1	2	1	0	5	5
0	14	1	H006	4	1	3	1	0	5	5
0	19	1	H006	5	0	3	1	0	5	5
0	25	1	H006	6	0	2	1	0	5	5
0	29	1	H006	7	0	1	1	0	5	5
0	46	1	H006	8	0	0	1	0	5	5
0	61	2	H011	1	1	0	1	0	5	10
0	60	2	H011	2	1	1	1	0	5	10
0	59	2	H011	3	1	2	1	0	5	10
0	20	2	H011	4	1	3	1	0	5	10
0	12	2	H011	5	0	3	1	0	5	10
0	58	2	H011	6	0	2	1	0	5	10
0	10	2	H011	7	0	1	1	0	5	10
0	1	2	H011	8	0	0	1	0	5	10
0	15	3	H021	1	1	0	1	0	5	10
0	30	3	H021	2	1	1	1	0	5	10
0	65	3	H021	3	1	2	1	0	5	10
0	34	3	H021	4	1	3	1	0	5	10
0	69	3	H021	5	0	3	1	0	5	10
0	64	3	H021	6	0	2	1	0	5	10
0	57	3	H021	7	0	1	1	0	5	10
0	33	3	H021	8	0	0	1	0	5	10
0	55	4	H031	1	1	0	1	0	5	10
0	28	4	H031	2	1	1	1	0	5	10
0	39	4	H031	3	1	2	1	0	5	10
0	70	4	H031	4	1	3	1	0	5	10
0	42	4	H031	5	0	3	1	0	5	10
0	47	4	H031	6	0	2	1	0	5	10
0	9	4	H031	7	0	1	1	0	5	10
0	31	4	H031	8	0	0	1	0	5	10
0	50	5	H041	1	1	0	1	0	5	10
0	45	5	H041	2	1	1	1	0	5	10
0	4	5	H041	3	1	2	1	0	5	10
0	66	5	H041	4	1	3	1	0	5	10
0	0	5	H041	5	0	3	1	0	5	10
0	49	5	H041	6	0	2	1	0	5	10
0	36	5	H041	7	0	1	1	0	5	10
0	51	5	H041	8	0	0	1	0	5	10
0	3	6	H051	1	1	0	1	0	5	5
0	7	6	H051	2	1	1	1	0	5	5
0	41	6	H051	3	1	2	1	0	5	5
0	54	6	H051	4	1	3	1	0	5	5
0	68	6	H051	5	0	3	1	0	5	5
0	43	6	H051	6	0	2	1	0	5	5
0	37	6	H051	7	0	1	1	0	5	5
0	24	6	H051	8	0	0	1	0	5	5
0	48	7	H056	1	1	0	1	0	5	5
0	6	7	H056	2	1	1	1	0	5	5
0	21	7	H056	3	1	2	1	0	5	5
0	40	7	H056	4	1	3	1	0	5	5
0	38	7	H056	5	0	3	1	0	5	5
0	2	7	H056	6	0	2	1	0	5	5
0	52	7	H056	7	0	1	1	0	5	5
0	67	7	H056	8	0	0	1	0	5	5
